item_id,premise,hypothesis,gold_label
ps_en_005838,"If Jeffrey has a diamond, I wonder how bright Jeffrey's diamond sparkles.",Jeffrey does not have a diamond.,C
ps_en_005839,"If Craig has a glue stick in his bag, I wonder how hard Craig's glue stick dries.",Craig does not have a glue stick in his bag.,C
ps_en_005840,"If Lawrence has a car, I wonder how fast Lawrence's car races.",Lawrence does not have a car.,C
ps_en_005841,"If the sky has a moon, I wonder how clearly the sky's moon appears.",The sky does not have a moon.,C
ps_en_005842,"If the event has an orchestra, I wonder how fine the event's orchestra tunes.",The event does not have an orchestra.,C
ps_en_005843,"If this village has a volcano, I wonder how big the village's volcano erupts.",This village does not have a volcano.,C
ps_en_005844,"If this country has athletes, I wonder how hard the country's athletes practice.",This country does not have athletes.,C
ps_en_005845,"If the bridge casts a shadow, I wonder how far the bridge's shadow stretches.",The bridge does not cast a shadow.,C
ps_en_005846,"If Wendy has a compass, I wonder how accurately Wendy's compass points.",Wendy does not have a compass.,C
ps_en_005847,"If the plant has a branch, I wonder how softly the plant's branch creaks.",The plant does not have a branch.,C
ps_en_005848,"If Dennis builds a snowman, I wonder how fast Dennis's snowman melts.",Dennis did not build a snowman.,C
ps_en_005849,"If Christine has made a knot, I wonder how quickly Christine's knot unravels.",Christine did not make a knot.,C
ps_en_005850,"If Rose has a perfume, I wonder how long Rose's perfume lasts.",Rose does not have a perfume.,C
ps_en_005851,"If Monica has a brush with paint on it, I wonder how wide Monica's brush splatters.",Monica does not have a brush with paint on it.,C
ps_en_005852,"If the spider has made a cobweb, I wonder how lightly the spider's cobweb sways.",The spider did not make a cobweb.,C
ps_en_005853,"If Carolyn has a match, I wonder how fast Carolyn's match ignites.",Carolyn does not have a match.,C
ps_en_005854,"If Vincent's show has a dancer, I wonder how high Vincent's show's dancer leaps.",Vincent's show does not have a dancer.,C
ps_en_005855,"If Tara has a silk skirt, I wonder how freely Tara's silk skirt flows.",Tara does not have a silk skirt.,C
ps_en_005856,"If this room has a door, I wonder how hard the room's door slams.",This room does not have a door.,C
ps_en_005857,"If the senator has a songbird, I wonder how sweetly the senator's songbird sings.",The senator does not have a songbird.,C
ps_en_005858,"If Donald has a firecracker, I wonder how loud Donald's firecracker explodes.",Donald does not have a firecracker.,C
ps_en_005859,"If the ship has a propeller, I wonder how fast the ship's propeller spins.",The ship does not have a propeller.,C
ps_en_005860,"If Anne has a paintbrush, I wonder how broadly Anne's paintbrush strokes.",Anne does not have a paintbrush.,C
ps_en_005861,"If Randolf has a lantern, I wonder how warmly Randolf's lantern glows.",Randolf does not have a lantern.,C
ps_en_005862,"If Jerry and Shawn have a flock, I wonder how far Jerry and Shawn's flock grazes.",Jerry and Shawn do not have a flock.,C
ps_en_005863,"If this garden has a crow, I wonder how harshly the garden's crow caws.",This garden does not have a crow.,C
ps_en_005864,"If Steve has a donut, I wonder how thickly Steve's donut glazes.",Steve does not have a donut.,C
ps_en_005865,"If Victoria has marbles, I wonder how wide Victoria's marbles roll.",Victoria does not have marbles.,C
ps_en_005866,"If Tammy has a rocket, I wonder how high Tammy's rocket launches.",Tammy does not have a rocket.,C
ps_en_005867,"If Matt has a kite, I wonder how freely Matt's kite goes up.",Matt does not have a kite.,C
ps_en_005868,"If Steven has a hamburger, I wonder how delicious Steven's hamburger tastes.",Steven does not have a hamburger.,C
ps_en_005869,"If Becky has a parcel, I wonder how fast Becky's parcel arrives.",Becky does not have a parcel.,C
ps_en_005870,"If the city has a train, I wonder how loud the city's train whistles.",The city does not have a train.,C
ps_en_005871,"If Sam has a wool coat, I wonder how warm Sam's wool coat is.",Sam does not have a wool coat.,C
ps_en_005872,"If Michelle has made dominoes, I wonder how quickly Michelle's dominoes topples.",Michelle did not make dominoes.,C
ps_en_005873,"If Danielle has a bucket of flowers, I wonder how nice Danielle's bucket of flowers smell.",Danielle does not have a bucket of flowers.,C
ps_en_005874,"If Leslie has an apple, I wonder how quickly Leslie's apple browns.",Leslie does not have an apple.,C
ps_en_005875,"If Paul has chalk, I wonder how clearly paul's chalk writes.",Paul does not have chalk.,C
ps_en_005876,"If Kayla has a flower, I wonder how slow Kayla's flower fades.",Kayla does not have a flower.,C
ps_en_005877,"If Marie has a bench, I wonder how comfortable Marie's bench is.",Marie does not have a bench.,C
ps_en_005878,"If Edward has bike, I wonder how fast Edward's bike go.",Edward does not have a bike.,C
ps_en_005879,"If the seamstress has a sewing machine, I wonder how neatly the seamstress's sewing machine sews.",The seamstress does not have a sewing machine.,C
ps_en_005880,"If Brad has a turtle, I wonder how slowly Brad's turtle walks.",Brad does not have a turtle.,C
ps_en_005881,"If Ellen has made sushi, I wonder how fishy Ellen's suchi tastes.",Ellen did not make sushi.,C
ps_en_005882,"If Christine has peppercorns, I wonder how yummy Christine's peppercorns taste.",Christine does not have peppercorns.,C
ps_en_005883,"If George has a snail, I wonder how slowly George's snail slides.",George does not have a snail.,C
ps_en_005884,"If this tree has oranges, I wonder how yummy the tree's oranges taste.",This tree does not have oranges.,C
ps_en_005885,"If this bar has a bartender, I wonder how well the bar's bartender mixes drinks.",This bar does not have a bartender.,C
ps_en_005886,"If Guy has red paint, I wonder how deeply Guy's red paint stains.",Guy does not have red paint.,C
ps_en_005887,"If Timothy has a quill, I wonder how smoothly Timothy's quill writes.",Timothy does not have a quill.,C
ps_en_005888,"If Marie has a staple, I wonder how firmly Marie's staple attaches.",Marie does not have a staple.,C
ps_en_005889,"If Carlos has dragonflies in his garden, I wonder how quickly Carlos's garden's dragonflies dart.",Carlos does not have dragonflies in his garden.,C
ps_en_005890,"If this building has ants, I wonder how small the building's ants are.",This building does not have ants.,C
ps_en_005891,"If Tiffany has a cloak, I wonder how warm Tiffany's cloak feels.",Tiffany does not have a cloak.,C
ps_en_005892,"If Tina has a helicopter, I wonder how low Tina's helicopter hovers.",Tina does not have a helicopter.,C
ps_en_005893,"If Julie has a sequoia, I wonder how high Julie's sequoia towers.",Julie does not have a sequoia.,C
ps_en_005894,"If the ocean has an iceberg, I wonder how slow the ocean's iceberg melts.",The ocean does not have an iceberg.,C
ps_en_005895,"If the train has a wagon, I wonder how smoothly the train's wagon rolls.",The train does not have a wagon.,C
ps_en_005896,"If this village has a wizard, I wonder how boldly the village's wizard incants.",This village does not have a wizard.,C
ps_en_005897,"If Robert has a knitter machine, I wonder how neatly Robert's knitter machine knits.",Robert does not have a knitter machine.,C
ps_en_005898,"If Janice has a raft, I wonder how freely Janice's raft drifts.",Janice does not have a raft.,C
ps_en_005899,"If Melissa has a cactus, I wonder how strong Melissa's cactus blooms.",Melissa does not have a cactus.,C
ps_en_005900,"If Suzanne has a hammock, I wonder how low Suzanne's hammock sways.",Suzanne does not have a hammock.,C
ps_en_005901,"If the man has a gazelle, I wonder how quickly the man's gazelle runs.",The man does not have a gazelle.,C
ps_en_005902,"If Rachel has a frog, I wonder how deep Rachel's frog croaks.",Rachel does not have a frog.,C
ps_en_005903,"If the the tree has plums, I wonder how sweetly the tree's plums ripen.",The tree does not have plums.,C
ps_en_005904,"If Kathleen has an alpacas, I wonder how slowly Kathleen's alpacas graze.",Kathleen does not have alpacas.,C
ps_en_005905,"If Diana has pansies in her garden, I wonder how full Diana's pansies bloom.",Diana does not have pansies in her garden.,C
ps_en_005906,"If Amelia has a canary, I wonder how sweetly Amelia's canary sings.",Amelia does not have a canary.,C
ps_en_005907,"If the dancer has a raincoat, I wonder how well the dancer's raincoat covers.",The dancer does not have a raincoat.,C
ps_en_005908,"If William has made an origami, I wonder how flat William's origami folds.",William did not make an origami.,C
ps_en_005909,"If Jeffrey has a rubber, I wonder how wide Jeffrey's rubber spreads.",Jeffrey does not have a rubber.,C
ps_en_005910,"If Melanie has a cello, I wonder how nicely Melanie's cello sounds.",Melanie does not have a cello.,C
ps_en_005911,"If Theodore has a compass, I wonder how nicely Theodore's compass shows the direction.",Theodore does not have a compass.,C
ps_en_005912,"If Marcus has a magnolia, I wonder how fully Marcus's magnolia blooms.",Marcus does not have a magnolia.,C
ps_en_005913,"If Stephen has jasmine in his garden, I wonder how strong Stephen's jasmine scents.",Stephen does not have jasmine in his garden.,C
ps_en_005914,"If Lisa has a bedspread, I wonder how fully Lisa's bedspread covers.",Lisa does not have a bedspread.,C
ps_en_005915,"If Angela has a quilt, I wonder how warm Angela's quilt feels.",Angela does not have a quilt.,C
ps_en_005916,"If Homer has a goblet, I wonder how clearly Homer's goblet reflects.",Homer does not have a goblet.,C
ps_en_005917,"If Omar has a camel, I wonder how far Omar's camel travels.",Omar does not have a camel.,C
ps_en_005918,"If Gregory has an armchair, I wonder how sturdy Gregory's armchair feels.",Gregory does not have an armchair.,C
ps_en_005919,"If the farm has a woodpecker, I wonder how hard the farm's woodpecker pecks.",The farm does not have a woodpecker.,C
ps_en_005920,"If the boss has made an apple pie, I wonder how sweetly the boss's apple pie tastes.",The boss did not make an apple pie.,C
ps_en_005921,"If Sandra has a telescope, I wonder how far Sandra's telescope magnifies.",Sandra does not have a telescope.,C
