item_id,sentence,option_a,option_b,gold_answer,model_prediction,correct
pr_en_007542,"Jennifer had a difficult time reading Patricia's foreign last name, so _ asked how to pronounce it.",Jennifer,Patricia,A,,
pr_en_007543,Mary would be retiring from being a teacher soon but Emily would not because _ was very young.,Mary,Emily,B,,
pr_en_007544,Mary would be retiring from being a teacher soon but Emily would not because _ was very old.,Mary,Emily,A,,
pr_en_007545,Donald liked to sing in the chorus while Steven sang solo because _ had a mediocre voice.,Donald,Steven,A,,
pr_en_007546,Donald liked to sing in the chorus while Steven sang solo because _ had a superior voice.,Donald,Steven,B,,
pr_en_007547,The singer had to replace the microphone in preparation for the event but kept the speaker because the _ was broken.,microphone,speaker,A,,
pr_en_007548,The singer had to replace the microphone in preparation for the event but kept the speaker because the _ was working.,microphone,speaker,B,,
pr_en_007549,"The school bought a bunch of new pencils, but didn't get any pens, because the _ were low quality.",pens,pencils,A,,
pr_en_007550,"The school bought a bunch of new pencils, but didn't get any pens, because the _ were high quality.",pens,pencils,B,,
pr_en_007551,"Ryan always preaches for more funding for the military, while Samuel supports the arts more. _ is a conservative.",Ryan,Samuel,A,,
pr_en_007552,"Ryan always preaches for more funding for the military, while Samuel supports the arts more. _ is a liberal.",Ryan,Samuel,B,,
pr_en_007553,"Jim needed better time management, so he was contemplating between a planner and an AI. However, the _ was too complicated.",AI,planner,A,,
pr_en_007554,"Jim needed better time management, so he was contemplating between a planner and an AI. However, the _ was too simple.",AI,planner,B,,
pr_en_007555,"For two months Lindsey was on a diet while Carrie ate fast food. Afterwards, when they weighed themselves _ was delighted to see a 5 pounds loss.",Lindsey,Carrie,A,,
pr_en_007556,"For two months Lindsey was on a diet while Carrie ate fast food. Afterwards, when they weighed themselves _ was remorseful to see a 10 pounds gain.",Lindsey,Carrie,B,,
pr_en_007557,Lindsey's house was more exposed to the elements than Jennifer's because _ lived closer to mountain top.,Lindsey,Jennifer,A,,
pr_en_007558,Lindsey's house was more exposed to the elements than Jennifer's because _ lived farther from mountain top.,Lindsey,Jennifer,B,,
pr_en_007559,"The _ was tremendous, so much so that when Juliette tried to fit the ice cube into the glass, she could not.",glass,ice cube,B,,
pr_en_007560,"The _ was little, so much so that when Juliette tried to fit the ice cube into the glass, she could not.",glass,ice cube,A,,
pr_en_007561,"Summers are easy for Kayla cause she doesn't work, while Laura has to work. _ is a lifeguard.",Kayla,Laura,B,,
pr_en_007562,"Summers are easy for Kayla cause she doesn't work, while Laura has to work. _ is a teacher.",Kayla,Laura,A,,
pr_en_007563,Rebecca asked Samantha if she knew when the awards dinner was scheduled but _ wasn't going to attend.,Rebecca,Samantha,B,,
pr_en_007564,Rebecca asked Samantha if she knew when the awards dinner was scheduled because _ wanted to attend.,Rebecca,Samantha,A,,
pr_en_007565,Tanya had thick wavy hair but Sarah's hair was thinning. _ never thought about wearing a wig.,Tanya,Sarah,A,,
pr_en_007566,Tanya had thick wavy hair but Sarah's hair was thinning. _ often thought about wearing a wig.,Tanya,Sarah,B,,
pr_en_007567,The man wanted to use his old phone to view the media but the _ was too new.,phone,media,B,,
pr_en_007568,The man wanted to use his old phone to view the media but the _ was too old.,phone,media,A,,
pr_en_007569,Erin showed Rachel her first egg that she got out of her own chickens.  _ was excited.,Erin,Rachel,A,,
pr_en_007570,Erin showed Rachel her first egg that she got out of her own chickens.  _ was happy for her.,Erin,Rachel,B,,
pr_en_007571,Robert was a very well regarded professor but Lawrence was not. _ was able to make tenure at their university.,Robert,Lawrence,A,,
pr_en_007572,Robert was a very well regarded professor but Lawrence was not. _ was unable to make tenure at their university.,Robert,Lawrence,B,,
pr_en_007573,"Mary's new wedding ring would not fit on her ring finger, the _ was too narrow.",ring,finger,A,,
pr_en_007574,"Mary's new wedding ring would not fit on her ring finger, the _ was too wide.",ring,finger,B,,
pr_en_007575,Randy loved flash card memory games while Kevin hated them because _ was very bad at recalling images.,Randy,Kevin,B,,
pr_en_007576,Randy loved flash card memory games while Kevin hated them because _ was very good at recalling images.,Randy,Kevin,A,,
pr_en_007577,My headache lasted a much longer time than my stomachache did because the medicine didn't affect the _ .,headache,stomachache,A,,
pr_en_007578,My headache lasted for a shorter time than my stomachache did because the medicine didn't affect the _ .,headache,stomachache,B,,
pr_en_007579,Angela is skimming quickly over the article that Jessica just wrote because _ is the editor.,Angela,Jessica,A,,
pr_en_007580,Angela is skimming quickly over the article that Jessica just wrote because _ is an author.,Angela,Jessica,B,,
pr_en_007581,John was putting together pieces to a crib for the room but the _ was too narrow.,crib,room,B,,
pr_en_007582,John was putting together pieces to a crib for the room but the _ was too wide.,crib,room,A,,
pr_en_007583,Jessica eats a lot more beef than Patricia because _ lives near a farm and is a carnivore.,Jessica,Patricia,A,,
pr_en_007584,Jessica eats a lot more beef than Patricia because _ lives far from a farm and is a vegetarian.,Jessica,Patricia,B,,
pr_en_007585,James bag was roughed after washing it with a brush because the _ is too weak.,brush,bag,B,,
pr_en_007586,James bag was roughed after washing it with a brush because the _ is too hard.,brush,bag,A,,
pr_en_007587,Dennis loved English but Ryan loved math. _ was never good at working with numbers.,Dennis,Ryan,A,,
pr_en_007588,Dennis loved English but Ryan loved math. _ was always good at working with numbers.,Dennis,Ryan,B,,
pr_en_007589,Elena didn't have a headache after using the paint but Lindsey did because _ used a face mask.,Elena,Lindsey,A,,
pr_en_007590,Elena didn't have a headache after using the paint but Lindsey did because _ didn't use  a face mask.,Elena,Lindsey,B,,
pr_en_007591,"When Erin sneezed they used a handkerchief to cover their nose but Jennifer didn't ,so dad praised _ highly.",Erin,Jennifer,A,,
pr_en_007592,"When Erin sneezed they used a handkerchief to cover their nose but Jennifer didn't, so dad scolded _ sharply.",Erin,Jennifer,B,,
pr_en_007593,James breath blew the dust off the wall and it got into Brian's eye. The _ is strong.,breath,dust,A,,
pr_en_007594,James breath blew the dust off the wall and it got into Brian's eye. The _ is light.,breath,dust,B,,
pr_en_007595,"Donald was not old enough to drive but Leslie was, so _ was drove them to store because they could drive on their own.",Donald,Leslie,B,,
pr_en_007596,"Donald was not old enough to drive but Leslie was, so _ was driven to store because they could not drive on their own.",Donald,Leslie,A,,
pr_en_007597,"Joseph made honey on toast for breakfast, but Jason did not eat it because he thought it was gross. _ thought it was rude not to eat the toast.",Joseph,Jason,A,,
pr_en_007598,"Joseph made honey on toast for breakfast, but Jason did not eat it because he thought it was gross. _ thought it was rude not ask before making the toast.",Joseph,Jason,B,,
pr_en_007599,"Making coffee paper was easy to Victoria, but not Katrina because _ loved the smell of coffee.",Victoria,Katrina,A,,
pr_en_007600,"Making coffee paper was easy to Victoria, but not Katrina because _ hated the smell of coffee.",Victoria,Katrina,B,,
pr_en_007601,Paying the electricity bill is an adult responsibility for Joseph but not for Jeffrey as _ lives with his parents.,Joseph,Jeffrey,B,,
pr_en_007602,Paying the electricity bill is an adult responsibility for Joseph but not for Jeffrey because _ lives on his own.,Joseph,Jeffrey,A,,
pr_en_007603,"While driving on the freeway, Hunter accidentally rear ended Nelson's car so _ was angry.",Hunter,Nelson,B,,
pr_en_007604,"While driving on the freeway, Hunter accidentally rear ended Nelson's car so _ was remorseful.",Hunter,Nelson,A,,
pr_en_007605,We placed a pad on the board and poured water on the pad but we found the water retained on the board. It means only the _ permeable.,board,pad,B,,
pr_en_007606,We placed a pad on the board and poured water on the pad but we found the water retained on the board. It means only the _ impermeable.,board,pad,A,,
pr_en_007607,"Emily told Jennifer about the exciting new episode, because _ managed to watched it first.",Emily,Jennifer,A,,
pr_en_007608,"Emily told Jennifer about the exciting new episode, because _ failed to watched it first.",Emily,Jennifer,B,,
pr_en_007609,"Kenneth couldn't find a clean pair of underwear, so he took one from Joseph, so _ was able to get dressed on time.",Kenneth,Joseph,A,,
pr_en_007610,"Kenneth couldn't find a clean pair of underwear, so he took one from Joseph, so _ wasn't able to find theirs on time.",Kenneth,Joseph,B,,
pr_en_007611,"Being a high school teacher suited Victoria but not Angela, as _ found teenagers funny and insightful.",Victoria,Angela,A,,
pr_en_007612,"Being a high school teacher suited Victoria but not Angela, as _ found teenagers loud and rude.",Victoria,Angela,B,,
pr_en_007613,Everyone was put off by the smell of Logan but not Hunter because _ consumed garlic with regularity.,Logan,Hunter,A,,
pr_en_007614,Everyone was put off by the smell of Logan but not Hunter because _ avoided garlic with regularity.,Logan,Hunter,B,,
pr_en_007615,The class enjoyed doing meditation in the garden rather than the roof because the _ was loud.,garden,roof,B,,
pr_en_007616,The class enjoyed doing meditation in the garden rather than the roof because the _ was quiet.,garden,roof,A,,
pr_en_007617,"At the office, Kyle asked Donald to help with some work because _ had so much.",Kyle,Donald,A,,
pr_en_007618,"At the office, Kyle asked Donald to help with some work because _ had so little.",Kyle,Donald,B,,
pr_en_007619,"Danni suspected her husband of cheating, and ignoring his pants, looking at his shirt, because lipstick was harder to spot on the _ .",shirt,pants,B,,
pr_en_007620,"Danni suspected her husband of cheating, and ignoring his pants, looking at his shirt, because lipstick was easier to spot on the _ .",shirt,pants,A,,
pr_en_007621,"Donald loved mowing lawns so much that he mowed Aarons lawn for free, until one day, _ mowed his own lawn.",Donald,Aaron,B,,
pr_en_007622,"Donald loved mowing lawns so much that he mowed Aarons lawn for free, until one day, _ mowed no more.",Donald,Aaron,A,,
pr_en_007623,Kayla loved to go to the gym to exercise while Katrina preferred to be outside; _ primarily ran on the treadmill.,Kayla,Katrina,A,,
pr_en_007624,Kayla loved to go to the gym to exercise while Katrina preferred to be outside; _ primarily ran on the trail.,Kayla,Katrina,B,,
pr_en_007625,The couple couldn't decide whether to get a new refrigerator or new laundry machine. They went with the latter because their old _ was dilapidated.,refrigerator,laundry machine,B,,
pr_en_007626,The couple couldn't decide whether to get a new refrigerator or new laundry machine. They went with the former because their old _ was dilapidated.,refrigerator,laundry machine,A,,
