form,lemma,irregular,changed,ambiguous,rare,easy,subgroup
legitimately,legitimately,False,False,False,True,False,rare
concerned,concerned,False,False,False,False,True,easy
at,at,True,False,False,False,False,irregular
this,this,False,False,False,False,True,easy
point,point,False,False,False,False,True,easy
...,...,False,False,False,False,True,easy
lol,lol,False,False,False,False,True,easy
Fresh,fresh,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
Excellent,excellent,False,False,False,False,True,easy
Quality,quality,False,False,False,False,True,easy
We,we,True,False,False,False,False,irregular
order,order,False,False,False,False,True,easy
take,take,False,False,False,False,True,easy
out,out,False,False,True,False,False,ambiguous
from,from,False,False,False,False,True,easy
here,here,False,False,False,False,True,easy
all,all,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
time,time,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
we,we,True,False,False,False,False,irregular
are,be,True,True,False,False,False,irregular
never,never,False,False,False,False,True,easy
disappointed,disappointed,False,False,True,True,False,ambiguous
.,.,True,False,False,False,False,irregular
The,the,False,False,False,False,True,easy
food,food,False,False,False,False,True,easy
is,be,True,True,False,False,False,irregular
always,always,False,False,False,False,True,easy
fresh,fresh,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
delicious,delicious,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
It,it,True,False,False,False,False,irregular
can,can,False,False,False,False,True,easy
be,be,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
little,little,False,False,False,False,True,easy
on,on,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
spicy,spicy,False,False,False,True,False,rare
side,side,False,False,False,False,True,easy
but,but,False,False,False,False,True,easy
just,just,False,False,False,False,True,easy
ask,ask,False,False,False,False,True,easy
them,they,False,True,True,False,False,ambiguous
exactly,exactly,False,False,False,False,True,easy
what,what,False,False,False,False,True,easy
you,you,False,False,True,False,False,ambiguous
want,want,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
they,they,False,False,False,False,True,easy
are,be,True,True,False,False,False,irregular
very,very,False,False,False,False,True,easy
helpful,helpful,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
really,really,False,False,False,False,True,easy
want,want,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
like,like,False,False,False,False,True,easy
this,this,False,False,False,False,True,easy
place,place,False,False,False,False,True,easy
since,since,False,False,False,False,True,easy
I,I,True,False,False,False,False,irregular
work,work,False,False,False,False,True,easy
right,right,False,False,False,False,True,easy
around,around,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
corner,corner,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
Unfortunately,unfortunately,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
've,have,True,True,False,False,False,irregular
given,give,False,True,False,False,False,changed
it,it,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
couple,couple,False,False,False,False,True,easy
of,of,True,False,False,False,False,irregular
tries,try,True,True,False,False,False,irregular
at,at,True,False,False,False,False,irregular
different,different,False,False,False,False,True,easy
times,time,False,True,False,False,False,changed
and,and,False,False,False,False,True,easy
decided,decide,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
stop,stop,False,False,False,False,True,easy
going,go,True,True,False,False,False,irregular
.,.,True,False,False,False,False,irregular
The,the,False,False,False,False,True,easy
employees,employee,False,True,False,False,False,changed
do,do,True,False,True,False,False,irregular
n't,not,True,True,False,False,False,irregular
really,really,False,False,False,False,True,easy
seem,seem,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
enjoy,enjoy,False,False,False,False,True,easy
what,what,False,False,False,False,True,easy
they,they,False,False,False,False,True,easy
are,be,True,True,False,False,False,irregular
doing,do,True,True,False,False,False,irregular
and,and,False,False,False,False,True,easy
it,it,True,False,False,False,False,irregular
shows,show,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
Class,class,False,False,False,False,True,easy
act,act,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
It,it,True,False,False,False,False,irregular
was,be,True,True,False,False,False,irregular
late,late,False,False,False,False,True,easy
in,in,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
day,day,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
I,I,True,False,False,False,False,irregular
was,be,True,True,False,False,False,irregular
worried,worried,False,False,False,False,True,easy
I,I,True,False,False,False,False,irregular
would,would,False,False,False,False,True,easy
get,get,False,False,False,False,True,easy
charged,charge,False,True,False,False,False,changed
an,a,True,True,False,False,False,irregular
arm,arm,False,False,False,True,False,rare
and,and,False,False,False,False,True,easy
a,a,True,False,True,False,False,irregular
leg,leg,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
have,have,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
wait,wait,False,False,False,False,True,easy
forever,forever,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
They,they,False,False,False,False,True,easy
picked,pick,False,True,False,False,False,changed
my,my,True,False,True,False,False,irregular
car,car,False,False,False,False,True,easy
up,up,True,False,False,False,False,irregular
in,in,True,False,False,False,False,irregular
Yarmouth,Yarmouth,False,False,False,True,False,rare
and,and,False,False,False,False,True,easy
towed,tow,False,True,False,True,False,rare
to,to,True,False,True,False,False,irregular
Bath,Bath,False,False,False,True,False,rare
for,for,False,False,False,False,True,easy
a,a,True,False,True,False,False,irregular
great,great,False,False,False,False,True,easy
price,price,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
Would,would,False,False,False,False,True,easy
do,do,True,False,True,False,False,irregular
business,business,False,False,False,False,True,easy
with,with,False,False,False,False,True,easy
them,they,False,True,True,False,False,ambiguous
again,again,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
Great,great,False,False,True,False,False,ambiguous
service,service,False,False,False,False,True,easy
We,we,True,False,False,False,False,irregular
at,at,True,False,False,False,False,irregular
R&L,R&L,False,False,False,True,False,rare
Plumbing,Plumbing,False,False,False,True,False,rare
Services,Service,False,True,True,True,False,ambiguous
are,be,True,True,False,False,False,irregular
pleased,pleased,False,False,False,False,True,easy
with,with,False,False,False,False,True,easy
your,your,False,False,False,False,True,easy
professionalism,professionalism,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
extra,extra,False,False,False,False,True,easy
mile,mile,False,False,False,False,True,easy
you,you,False,False,True,False,False,ambiguous
went,go,True,True,False,False,False,irregular
to,to,True,False,True,False,False,irregular
get,get,False,False,False,False,True,easy
out,our,True,True,True,False,False,irregular
computers,computer,False,True,False,False,False,changed
working,work,False,True,True,False,False,ambiguous
correctly,correctly,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
will,will,False,False,False,False,True,easy
be,be,True,False,False,False,False,irregular
our,our,False,False,False,False,True,easy
first,first,False,False,False,False,True,easy
call,call,False,False,False,False,True,easy
if,if,True,False,False,False,False,irregular
anything,anything,False,False,False,False,True,easy
happens,happen,False,True,False,False,False,changed
again,again,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
we,we,True,False,False,False,False,irregular
will,will,False,False,False,False,True,easy
refer,refer,False,False,False,False,True,easy
you,you,False,False,True,False,False,ambiguous
to,to,True,False,True,False,False,irregular
other,other,False,False,False,False,True,easy
people,people,False,False,False,False,True,easy
with,with,False,False,False,False,True,easy
computer,computer,False,False,False,False,True,easy
issues,issue,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
Do,do,True,False,False,False,False,irregular
