form,lemma,irregular,changed,ambiguous,rare,easy,subgroup
Airfare,airfare,False,False,False,True,False,rare
alone,alone,False,False,False,True,False,rare
be,be,True,False,False,False,False,irregular
so,so,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
the,the,False,False,True,False,False,ambiguous
of,of,True,False,False,False,False,irregular
to,to,True,False,True,False,False,irregular
a,a,True,False,True,False,False,irregular
.,.,True,False,False,False,False,irregular
stops,stop,False,True,False,False,False,changed
working,work,False,True,True,False,False,ambiguous
?,?,True,False,False,False,False,irregular
My,my,True,False,False,False,False,irregular
stops,stop,False,True,False,False,False,changed
working,work,False,True,True,False,False,ambiguous
at,at,True,False,False,False,False,irregular
times,time,False,True,False,False,False,changed
as,as,True,False,False,False,False,irregular
in,in,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
bottom,button,True,True,True,False,False,irregular
is,be,True,True,False,False,False,irregular
switched,switch,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
"""","""",True,False,False,False,False,irregular
on,on,True,False,False,False,False,irregular
"""","""",True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
does,do,True,True,False,False,False,irregular
to,to,True,False,True,False,False,irregular
any,any,False,False,True,False,False,ambiguous
function,function,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
begins,begin,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
i,I,True,False,False,False,False,irregular
out,out,False,False,True,False,False,ambiguous
the,the,False,False,True,False,False,ambiguous
battery,battery,False,False,False,True,False,rare
it,it,True,False,False,False,False,irregular
in,in,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
did,do,True,True,False,False,False,irregular
?,?,True,False,False,False,False,irregular
is,be,True,True,False,False,False,irregular
it,it,True,False,False,False,False,irregular
to,to,True,False,True,False,False,irregular
in,in,True,False,False,False,False,irregular
?,?,True,False,False,False,False,irregular
!,!,True,False,False,False,False,irregular
Sounds,sound,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
me,I,True,True,False,False,False,irregular
.,.,True,False,False,False,False,irregular
is,be,True,True,False,False,False,irregular
n't,not,True,True,False,False,False,irregular
acting,act,False,True,False,False,False,changed
normally,normally,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
got,get,True,True,False,False,False,irregular
",",",",True,False,False,False,False,irregular
it,it,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
t1i,t1i,False,False,False,True,False,rare
n't,not,True,True,False,False,False,irregular
had,have,True,True,False,False,False,irregular
an,a,True,True,False,False,False,irregular
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
it,it,True,False,False,False,False,irregular
's,be,True,True,True,False,False,irregular
so,so,True,False,False,False,False,irregular
in,in,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
It,it,True,False,False,False,False,irregular
sounds,sound,False,True,False,False,False,changed
a,a,True,False,True,False,False,irregular
firmware,firmware,False,False,False,True,False,rare
the,the,False,False,True,False,False,ambiguous
requires,require,False,True,False,False,False,changed
a,a,True,False,True,False,False,irregular
re-boot,re-boot,False,False,False,True,False,rare
happens,happen,False,True,False,False,False,changed
in,in,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
-,-,True,False,False,False,False,irregular
needs,need,False,True,False,False,False,changed
a,a,True,False,True,False,False,irregular
re-start,re-start,False,False,False,True,False,rare
to,to,True,False,True,False,False,irregular
it,it,True,False,False,False,False,irregular
n't,not,True,True,False,False,False,irregular
be,be,True,False,False,False,False,irregular
happening,happen,False,True,False,False,False,changed
in,in,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
.,.,True,False,False,False,False,irregular
Cheapest,cheap,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
?,?,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
'm,be,True,True,False,False,False,irregular
going,go,True,True,False,False,False,irregular
on,on,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
to,to,True,False,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
in,in,True,False,False,False,False,irregular
May,May,False,False,True,True,False,ambiguous
2012,2012,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
'm,be,True,True,False,False,False,irregular
starting,start,False,True,True,False,False,ambiguous
",",",",True,False,False,False,False,irregular
NC,NC,True,False,False,True,False,irregular
(,(,True,False,False,False,False,irregular
RDU,RDU,False,False,False,True,False,rare
Airport,Airport,False,False,False,True,False,rare
),),True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
airlines,airline,False,True,False,False,False,changed
I,I,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
my,my,True,False,True,False,False,irregular
?,?,True,False,False,False,False,irregular
sooner,soon,False,True,False,False,False,changed
the,the,False,False,True,False,False,ambiguous
better,well,True,True,True,False,False,irregular
I,I,True,False,False,False,False,irregular
'd,would,True,True,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
holidays,holiday,False,True,False,True,False,rare
.,.,True,False,False,False,False,irregular
Travelocity,Travelocity,False,False,False,True,False,rare
or,or,True,False,False,False,False,irregular
Expedia,Expedia,False,False,False,True,False,rare
you,you,False,False,True,False,False,ambiguous
up,up,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
My,my,True,False,False,False,False,irregular
goes,go,True,True,False,False,False,irregular
to,to,True,False,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
Phils,Phils,False,False,False,True,False,rare
every,every,False,False,True,False,False,ambiguous
6,6,True,False,False,False,False,irregular
months,month,False,True,False,False,False,changed
or,or,True,False,False,False,False,irregular
so,so,True,False,False,False,False,irregular
has,have,True,True,False,False,False,irregular
found,find,True,True,False,False,False,irregular
has,have,True,True,False,False,False,irregular
had,have,True,True,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
cheapest,cheap,False,True,False,False,False,changed
fares,fare,False,True,False,False,False,changed
lately,lately,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
to,to,True,False,True,False,False,irregular
",",",",True,False,False,False,False,irregular
to,to,True,False,True,False,False,irregular
then,then,False,False,True,False,False,ambiguous
to,to,True,False,True,False,False,irregular
Manila,Manila,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
's,be,True,True,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
to,to,True,False,True,False,False,irregular
getting,get,False,True,False,False,False,changed
the,the,False,False,True,False,False,ambiguous
best,good,True,True,True,False,False,irregular
.,.,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
agent,agent,False,False,False,True,False,rare
!,!,True,False,False,False,False,irregular
On,on,True,False,False,False,False,irregular
my,my,True,False,True,False,False,irregular
6,6,True,False,False,False,False,irregular
trips,trip,False,True,False,False,False,changed
the,the,False,False,True,False,False,ambiguous
states,State,False,True,False,False,False,changed
I,I,True,False,False,False,False,irregular
used,use,False,True,False,False,False,changed
"""","""",True,False,False,False,False,irregular
Fly,Fly,False,False,False,True,False,rare
genesis,Genesis,False,False,False,True,False,rare
"""","""",True,False,False,False,False,irregular
based,base,False,True,False,False,False,changed
in,in,True,False,False,False,False,irregular
",",",",True,False,False,False,False,irregular
Wa,Wa,True,False,False,True,False,irregular
.,.,True,False,False,False,False,irregular
gave,give,True,True,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
best,good,True,True,True,False,False,irregular
&,&,True,False,False,False,False,irregular
rates,rate,False,True,False,False,False,changed
I,I,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
is,be,True,True,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
best,good,True,True,True,False,False,irregular
to,to,True,False,True,False,False,irregular
discounts,discount,False,True,False,True,False,rare
restaurants,restaurant,False,True,False,False,False,changed
?,?,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
moved,move,False,True,False,False,False,changed
the,the,False,False,True,False,False,ambiguous
",",",",True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
